Exchange Current Density,Log10 ECD,reacting element,concentration (M),electrons transferred,Std Reduction Pot,Ionization energy (eV),Atomic radius,Atomic mass,Atomic volume cm3/mol),Dipole polarizability (au),Electron affinity (eV),Allen Electronegativity (eV),Ghosh Electronegativity,Pauling Electronegativity,Ionic radius (pm),Cohesive Energy (eV/atom),,,
1.66E-17,-16.77989191,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
1.04E-19,-18.98296666,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
8.29E-23,-22.08144547,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
1.30E-23,-22.88605665,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
1.04E-19,-18.98296666,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
1.04E-19,-18.98296666,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
8.29E-23,-22.08144547,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
8.29E-23,-22.08144547,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
2.90E-04,-3.537602002,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
2.50E-04,-3.602059991,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
1.50E-04,-3.823908741,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
3.20E-04,-3.494850022,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
3.40E-04,-3.468521083,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
3.80E-04,-3.420216403,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
3.10E-04,-3.508638306,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
4.20E-04,-3.37675071,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
2.50E-04,-3.602059991,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
5.18E-19,-18.28567024,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
2.07E-18,-17.68402965,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
1.40E-17,-16.85387196,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
2.50E-05,-4.602059991,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
6.30E-05,-4.200659451,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
2.30E-04,-3.638272164,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
3.63E-18,-17.44009337,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
4.15E-17,-16.3819519,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
5.18E-19,-18.28567024,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
2.59E-18,-17.58670024,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
1.40E-17,-16.85387196,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
6.32E-15,-14.19928292,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
3.72E-17,-16.42945706,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
,,,,,,,,,,,,,,,,,,,1
5.65E-22,-21.24795155,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
2.66E-14,-13.57511836,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
3.14E-21,-20.50307035,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
4.17E-14,-13.37986395,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
1.83E-13,-12.73754891,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
8.76E-15,-14.05749589,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
3.30E-09,-8.48148606,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
7.10E+01,1.851258349,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
5.50E-01,-0.259637311,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
4.00E-01,-0.397940009,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
2.50E-01,-0.602059991,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
1.40E-01,-0.853871964,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
1.00E-01,-1,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
,,,,,,,,,,,,,,,,,,,1
5.50E-02,-1.259637311,Ni,1,2,-0.257,7.639877,135,58.6934,6.6,49,1.156,11.13,0.1472068,1.91,55,4.44,,,1
,,,,,,,,,,,,,,,,,,,1
1.50E-01,-0.823908741,Os,1,2,,8.43823,130,190.23,8.43,57,1.1,9.78,0.2479845,2.2,63,8.17,,,1
,,,,,,,,,,,,,,,,,,,1
2.50E-01,-0.602059991,Os,1,3,,8.43823,130,190.23,8.43,57,1.1,9.78,0.2479845,2.2,63,8.17,,,1
,,,,,,,,,,,,,,,,,,,1
9.00E-01,-0.045757491,Pb,1,2,-0.126,7.41668,180,207.2,18.3,47,0.35674316,10.97,0.177911,1.8,98,2.03,,,1
2.00E-01,-0.698970004,Pb,1,2,-0.126,7.41668,180,207.2,18.3,47,0.35674316,10.97,0.177911,1.8,98,2.03,,,1
,,,,,,,,,,,,,,,,,,,1
1.04E-06,-5.982966661,Pb,0.00002,2,-0.126,7.41668,180,207.2,18.3,47,0.35674316,10.97,0.177911,1.8,98,2.03,,,1
3.11E-05,-4.507239611,Pb,0.00002,2,-0.126,7.41668,180,207.2,18.3,47,0.35674316,10.97,0.177911,1.8,98,2.03,,,1
,,,,,,,,,,,,,,,,,,,1
1.00E+00,0,Pb,1,2,-0.126,7.41668,180,207.2,18.3,47,0.35674316,10.97,0.177911,1.8,98,2.03,,,1
1.00E+00,0,Pb,1,2,-0.126,7.41668,180,207.2,18.3,47,0.35674316,10.97,0.177911,1.8,98,2.03,,,1
9.60E+01,1.982271233,Pb,0.0015,2,-0.126,7.41668,180,207.2,18.3,47,0.35674316,10.97,0.177911,1.8,98,2.03,,,1
1.04E-06,-5.982966661,Pb,0.00002,2,-0.126,7.41668,180,207.2,18.3,47,0.35674316,10.97,0.177911,1.8,98,2.03,,,1
5.20E+00,0.716003344,Pb,0.0012,2,-0.126,7.41668,180,207.2,18.3,47,0.35674316,10.97,0.177911,1.8,98,2.03,,,1
7.70E+00,0.886490725,Pb,0.0024,2,-0.126,7.41668,180,207.2,18.3,47,0.35674316,10.97,0.177911,1.8,98,2.03,,,1
1.04E-06,-5.982966661,Pb,0.00002,2,-0.126,7.41668,180,207.2,18.3,47,0.35674316,10.97,0.177911,1.8,98,2.03,,,1
1.00E+00,0,Pb,1,2,-0.126,7.41668,180,207.2,18.3,47,0.35674316,10.97,0.177911,1.8,98,2.03,,,1
8.00E-01,-0.096910013,Pb,1,2,-0.126,7.41668,180,207.2,18.3,47,0.35674316,10.97,0.177911,1.8,98,2.03,,,1
4.15E-06,-5.381951903,Pb,1,2,-0.126,7.41668,180,207.2,18.3,47,0.35674316,10.97,0.177911,1.8,98,2.03,,,1
1.00E+00,0,Pb,1,2,-0.126,7.41668,180,207.2,18.3,47,0.35674316,10.97,0.177911,1.8,98,2.03,,,1
5.90E-01,-0.229147988,Pb,0.0015,2,-0.126,7.41668,180,207.2,18.3,47,0.35674316,10.97,0.177911,1.8,98,2.03,,,1
1.00E+00,0,Pb,0.003,2,-0.126,7.41668,180,207.2,18.3,47,0.35674316,10.97,0.177911,1.8,98,2.03,,,1
4.80E-01,-0.318758763,Pb,1,2,-0.126,7.41668,180,207.2,18.3,47,0.35674316,10.97,0.177911,1.8,98,2.03,,,1
1.70E-01,-0.769551079,Pb,1,2,-0.126,7.41668,180,207.2,18.3,47,0.35674316,10.97,0.177911,1.8,98,2.03,,,1
6.00E-02,-1.22184875,Pb,1,2,-0.126,7.41668,180,207.2,18.3,47,0.35674316,10.97,0.177911,1.8,98,2.03,,,1
,,,,,,,,,,,,,,,,,,,1
1.02E+01,1.008600172,Pb,0.0012,2,-0.126,7.41668,180,207.2,18.3,47,0.35674316,10.97,0.177911,1.8,98,2.03,,,1
1.35E+01,1.130333768,Pb,0.0024,2,-0.126,7.41668,180,207.2,18.3,47,0.35674316,10.97,0.177911,1.8,98,2.03,,,1
3.35E+00,0.525044807,Pb,1,2,-0.126,7.41668,180,207.2,18.3,47,0.35674316,10.97,0.177911,1.8,98,2.03,,,1
,,,,,,,,,,,,,,,,,,,1
-3.30E+00,,Pb,1,2,-0.126,7.41668,180,207.2,18.3,47,0.35674316,10.97,0.177911,1.8,98,2.03,,,1
,,,,,,,,,,,,,,,,,,,1
2.30E-01,-0.638272164,Pb,1,2,-0.126,7.41668,180,207.2,18.3,47,0.35674316,10.97,0.177911,1.8,98,2.03,,,1
2.00E-09,-8.698970004,Pb,1,2,-0.126,7.41668,180,207.2,18.3,47,0.35674316,10.97,0.177911,1.8,98,2.03,,,1
1.30E-07,-6.886056648,Pb,1,2,-0.126,7.41668,180,207.2,18.3,47,0.35674316,10.97,0.177911,1.8,98,2.03,,,1
1.70E-07,-6.769551079,Pb,1,2,-0.126,7.41668,180,207.2,18.3,47,0.35674316,10.97,0.177911,1.8,98,2.03,,,1
2.20E-07,-6.657577319,Pb,1,2,-0.126,7.41668,180,207.2,18.3,47,0.35674316,10.97,0.177911,1.8,98,2.03,,,1
1.00E-06,-6,Pu,1,1,,6.0258,175,244,,132,,,0.16137,1.3,100,3.6,,,1
3.16E-05,-4.500312917,Pu,1,1,,6.0258,175,244,,132,,,0.16137,1.3,100,3.6,,,1
5.18E-07,-6.28567024,Ru,1,1,0.249,7.3605,130,101.07,8.3,72,1.05,9.1,0.1376494,2.2,68,6.74,,,1
4.50E-01,-0.346787486,Ru,1,1,0.249,7.3605,130,101.07,8.3,72,1.05,9.1,0.1376494,2.2,68,6.74,,,1
,,,,,,,,,,,,,,,,,,,1
7.90E+01,1.897627091,Ru,1,1,0.249,7.3605,130,101.07,8.3,72,1.05,9.1,0.1376494,2.2,68,6.74,,,1
1.00E-01,-1,Ru,1,2,,7.3605,130,101.07,8.3,72,1.05,9.1,0.1376494,2.2,68,6.74,,,1
,,,,,,,,,,,,,,,,,,,1
2.50E-01,-0.602059991,Ru,1,3,,7.3605,130,101.07,8.3,72,1.05,9.1,0.1376494,2.2,68,6.74,,,1
,,,,,,,,,,,,,,,,,,,1
2.20E-01,-0.657577319,Ru,1,3,,7.3605,130,101.07,8.3,72,1.05,9.1,0.1376494,2.2,68,6.74,,,1
,,,,,,,,,,,,,,,,,,,1
8.70E-05,-4.060480747,Sb,1,3,0.212,8.608389,145,121.76,18.4,43,1.046,11.74,0.1918774,2.05,76,2.75,,,1
,,,,,,,,,,,,,,,,,,,1
8.64E-21,-20.06348626,Te,0.0005,6,,9.00966,140,127.6,20.5,38,1.970876,12.76,0.2056992,2.1,221,2.19,,,1
,,,,,,,,,,,,,,,,,,,1
2.07E-20,-19.68402965,Te,0.0005,6,,9.00966,140,127.6,20.5,38,1.970876,12.76,0.2056992,2.1,221,2.19,,,1
,,,,,,,,,,,,,,,,,,,1
,,Te,0.0005,6,,9.00966,140,127.6,20.5,38,1.970876,12.76,0.2056992,2.1,221,2.19,,,1
,,,,,,,,,,,,,,,,,,,1
,,Te,0.0005,6,,9.00966,140,127.6,20.5,38,1.970876,12.76,0.2056992,2.1,221,2.19,,,1
,,,,,,,,,,,,,,,,,,,1
2.16E-27,-26.66554625,Te,0.0005,6,,9.00966,140,127.6,20.5,38,1.970876,12.76,0.2056992,2.1,221,2.19,,,1
,,,,,,,,,,,,,,,,,,,1
,,Te,0.0005,6,,9.00966,140,127.6,20.5,38,1.970876,12.76,0.2056992,2.1,221,2.19,,,1
,,,,,,,,,,,,,,,,,,,1
1.07E-22,-21.97061622,Te,0.0005,6,,9.00966,140,127.6,20.5,38,1.970876,12.76,0.2056992,2.1,221,2.19,,,1
,,,,,,,,,,,,,,,,,,,1
5.53E-24,-23.25727487,Te,0.0005,6,,9.00966,140,127.6,20.5,38,1.970876,12.76,0.2056992,2.1,221,2.19,,,1
,,,,,,,,,,,,,,,,,,,1
1.99E-26,-25.70114692,Te,0.0005,6,,9.00966,140,127.6,20.5,38,1.970876,12.76,0.2056992,2.1,221,2.19,,,1
,,,,,,,,,,,,,,,,,,,1
,,Te,0.0005,6,,9.00966,140,127.6,20.5,38,1.970876,12.76,0.2056992,2.1,221,2.19,,,1
,,,,,,,,,,,,,,,,,,,1
,,Te,0.000005,6,,9.00966,140,127.6,20.5,38,1.970876,12.76,0.2056992,2.1,221,2.19,,,1
,,,,,,,,,,,,,,,,,,,1
2.76E-23,-22.55909092,Te,0.0005,6,,9.00966,140,127.6,20.5,38,1.970876,12.76,0.2056992,2.1,221,2.19,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
,,Te,0.0005,6,,9.00966,140,127.6,20.5,38,1.970876,12.76,0.2056992,2.1,221,2.19,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
3.46E-30,-29.4609239,Te,0.0005,6,,9.00966,140,127.6,20.5,38,1.970876,12.76,0.2056992,2.1,221,2.19,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
1.50E-34,-33.82390874,Te,0.0005,6,,9.00966,140,127.6,20.5,38,1.970876,12.76,0.2056992,2.1,221,2.19,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
7.78E-37,-36.1090204,Te,0.0005,6,,9.00966,140,127.6,20.5,38,1.970876,12.76,0.2056992,2.1,221,2.19,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
9.50E-23,-22.02227639,Te,0.0005,6,,9.00966,140,127.6,20.5,38,1.970876,12.76,0.2056992,2.1,221,2.19,,,1
,,,,,,,,,,,,,,,,,,,1
,,Te,0.0005,6,,9.00966,140,127.6,20.5,38,1.970876,12.76,0.2056992,2.1,221,2.19,,,1
,,,,,,,,,,,,,,,,,,,1
8.64E-28,-27.06348626,Te,0.0005,6,,9.00966,140,127.6,20.5,38,1.970876,12.76,0.2056992,2.1,221,2.19,,,1
,,,,,,,,,,,,,,,,,,,1
1.43E-31,-30.84466396,Te,0.0005,6,,9.00966,140,127.6,20.5,38,1.970876,12.76,0.2056992,2.1,221,2.19,,,1
,,,,,,,,,,,,,,,,,,,1
7.80E-04,-3.107905397,Ti,1,1,,6.82812,140,47.867,10.6,100,0.079,8.17,0.1233637,1.54,86,4.85,,,1
,,,,,,,,,,,,,,,,,,,1
1.29E-05,-4.88941029,Ti,1,1,,6.82812,140,47.867,10.6,100,0.079,8.17,0.1233637,1.54,86,4.85,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
4.60E-02,-1.337242168,Ti,1,1,,6.82812,140,47.867,10.6,100,0.079,8.17,0.1233637,1.54,86,4.85,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
9.00E-03,-2.045757491,Ti,1,1,,6.82812,140,47.867,10.6,100,0.079,8.17,0.1233637,1.54,86,4.85,,,1
4.72E-03,-2.326058001,Ti,1,1,,6.82812,140,47.867,10.6,100,0.079,8.17,0.1233637,1.54,86,4.85,,,1
,,,,,,,,,,,,,,,,,,,1
1.70E-03,-2.769551079,Ti,1,1,,6.82812,140,47.867,10.6,100,0.079,8.17,0.1233637,1.54,86,4.85,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
1.60E-03,-2.795880017,Ti,1,1,,6.82812,140,47.867,10.6,100,0.079,8.17,0.1233637,1.54,86,4.85,,,1
1.60E-03,-2.795880017,Ti,1,1,,6.82812,140,47.867,10.6,100,0.079,8.17,0.1233637,1.54,86,4.85,,,1
1.60E-03,-2.795880017,Ti,1,1,,6.82812,140,47.867,10.6,100,0.079,8.17,0.1233637,1.54,86,4.85,,,1
9.00E-04,-3.045757491,Ti,1,1,,6.82812,140,47.867,10.6,100,0.079,8.17,0.1233637,1.54,86,4.85,,,1
5.00E-04,-3.301029996,Ti,1,1,,6.82812,140,47.867,10.6,100,0.079,8.17,0.1233637,1.54,86,4.85,,,1
3.00E-04,-3.522878745,Ti,1,1,,6.82812,140,47.867,10.6,100,0.079,8.17,0.1233637,1.54,86,4.85,,,1
2.00E-04,-3.698970004,Ti,1,1,,6.82812,140,47.867,10.6,100,0.079,8.17,0.1233637,1.54,86,4.85,,,1
1.00E-03,-3,Ti,1,1,,6.82812,140,47.867,10.6,100,0.079,8.17,0.1233637,1.54,86,4.85,,,1
5.00E-04,-3.301029996,Ti,1,1,,6.82812,140,47.867,10.6,100,0.079,8.17,0.1233637,1.54,86,4.85,,,1
1.00E-04,-4,Ti,1,1,,6.82812,140,47.867,10.6,100,0.079,8.17,0.1233637,1.54,86,4.85,,,1
9.00E-05,-4.045757491,Ti,1,1,,6.82812,140,47.867,10.6,100,0.079,8.17,0.1233637,1.54,86,4.85,,,1
5.00E-01,-0.301029996,Ti,1,3,-1.37,6.82812,140,47.867,10.6,100,0.079,8.17,0.1233637,1.54,86,4.85,,,1
,,,,,,,,,,,,,,,,,,,1
5.00E+00,0.698970004,Tl,1,1,-0.34,6.108287,190,204.38,17.2,50,0.377,,0.173447,1.8,150,1.88,,,1
1.50E-01,-0.823908741,Tl,1,1,-0.34,6.108287,190,204.38,17.2,50,0.377,,0.173447,1.8,150,1.88,,,1
1.50E-01,-0.823908741,Tl,1,1,-0.34,6.108287,190,204.38,17.2,50,0.377,,0.173447,1.8,150,1.88,,,1
4.10E+00,0.612783857,Tl,0.0001,1,-0.34,6.108287,190,204.38,17.2,50,0.377,,0.173447,1.8,150,1.88,,,1
3.50E+00,0.544068044,Tl,0.00105,1,-0.34,6.108287,190,204.38,17.2,50,0.377,,0.173447,1.8,150,1.88,,,1
2.50E+00,0.397940009,Tl,0.0021,1,-0.34,6.108287,190,204.38,17.2,50,0.377,,0.173447,1.8,150,1.88,,,1
6.90E-01,-0.161150909,Tl,0.00105,1,-0.34,6.108287,190,204.38,17.2,50,0.377,,0.173447,1.8,150,1.88,,,1
3.00E-01,-0.522878745,Tl,0.0001,1,-0.34,6.108287,190,204.38,17.2,50,0.377,,0.173447,1.8,150,1.88,,,1
3.00E-01,-0.522878745,Tl,0.0001,1,-0.34,6.108287,190,204.38,17.2,50,0.377,,0.173447,1.8,150,1.88,,,1
3.10E+00,0.491361694,Tl,0.0001,1,-0.34,6.108287,190,204.38,17.2,50,0.377,,0.173447,1.8,150,1.88,,,1
3.10E+00,0.491361694,Tl,1,1,-0.34,6.108287,190,204.38,17.2,50,0.377,,0.173447,1.8,150,1.88,,,1
3.50E+00,0.544068044,Tl,0.00105,1,-0.34,6.108287,190,204.38,17.2,50,0.377,,0.173447,1.8,150,1.88,,,1
7.40E+00,0.86923172,Tl,0.0021,1,-0.34,6.108287,190,204.38,17.2,50,0.377,,0.173447,1.8,150,1.88,,,1
1.20E+00,0.079181246,Tl,0.0001,1,-0.34,6.108287,190,204.38,17.2,50,0.377,,0.173447,1.8,150,1.88,,,1
,,,,,,,,,,,,,,,,,,,1
1.20E+00,0.079181246,Tl,1,1,-0.34,6.108287,190,204.38,17.2,50,0.377,,0.173447,1.8,150,1.88,,,1
,,,,,,,,,,,,,,,,,,,1
3.40E+00,0.531478917,Tl,0.00105,1,-0.34,6.108287,190,204.38,17.2,50,0.377,,0.173447,1.8,150,1.88,,,1
8.30E+00,0.919078092,Tl,0.0021,1,-0.34,6.108287,190,204.38,17.2,50,0.377,,0.173447,1.8,150,1.88,,,1
1.50E-04,-3.823908741,Tl,0.000043,1,-0.34,6.108287,190,204.38,17.2,50,0.377,,0.173447,1.8,150,1.88,,,1
,,,,,,,,,,,,,,,,,,,1
1.00E-04,-4,U,1,1,-0.52,6.19405,175,238.02891,12.5,129,,,0.13207,1.7,102.5,5.55,,,1
8.90E-05,-4.050609993,U,1,1,-0.52,6.19405,175,238.02891,12.5,129,,,0.13207,1.7,102.5,5.55,,,1
1.11E-07,-6.954677021,U,1,2,,6.19405,175,238.02891,12.5,129,,,0.13207,1.7,102.5,5.55,,,1
,,U,1,2,,6.19405,175,238.02891,12.5,129,,,0.13207,1.7,102.5,5.55,,,1
,,U,1,2,,6.19405,175,238.02891,12.5,129,,,0.13207,1.7,102.5,5.55,,,1
,,U,1,6,,6.19405,175,238.02891,12.5,129,,,0.13207,1.7,102.5,5.55,,,1
,,U,1,2,,6.19405,175,238.02891,12.5,129,,,0.13207,1.7,102.5,5.55,,,1
,,U,1,2,,6.19405,175,238.02891,12.5,129,,,0.13207,1.7,102.5,5.55,,,1
,,U,1,2,,6.19405,175,238.02891,12.5,129,,,0.13207,1.7,102.5,5.55,,,1
,,U,1,2,,6.19405,175,238.02891,12.5,129,,,0.13207,1.7,102.5,5.55,,,1
-3.16E+00,,U,1,2,,6.19405,175,238.02891,12.5,129,,,0.13207,1.7,102.5,5.55,,,1
,,U,1,1,-0.52,6.19405,175,238.02891,12.5,129,,,0.13207,1.7,102.5,5.55,,,1
,,,,,,,,,,,,,,,,,,,1
3.50E-02,-1.455931956,U,1,8,,6.19405,175,238.02891,12.5,129,,,0.13207,1.7,102.5,5.55,,,1
4.15E-12,-11.3819519,U,1,1,-0.52,6.19405,175,238.02891,12.5,129,,,0.13207,1.7,102.5,5.55,,,1
4.00E-03,-2.397940009,V,1,1,0.26,6.746187,135,50.9415,8.35,87,0.525,9.063,0.1273344,1.63,79,5.31,,,1
3.60E-03,-2.443697499,V,1,1,0.26,6.746187,135,50.9415,8.35,87,0.525,9.063,0.1273344,1.63,79,5.31,,,1
2.20E-03,-2.657577319,V,1,1,0.26,6.746187,135,50.9415,8.35,87,0.525,9.063,0.1273344,1.63,79,5.31,,,1
1.45E-03,-2.838631998,V,1,1,0.26,6.746187,135,50.9415,8.35,87,0.525,9.063,0.1273344,1.63,79,5.31,,,1
1.00E-03,-3,V,1,1,0.26,6.746187,135,50.9415,8.35,87,0.525,9.063,0.1273344,1.63,79,5.31,,,1
1.25E-04,-3.903089987,V,1,1,0.26,6.746187,135,50.9415,8.35,87,0.525,9.063,0.1273344,1.63,79,5.31,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
1.03E-03,-2.987162775,V,1,1,0.26,6.746187,135,50.9415,8.35,87,0.525,9.063,0.1273344,1.63,79,5.31,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
8.00E-04,-3.096910013,V,1,1,0.26,6.746187,135,50.9415,8.35,87,0.525,9.063,0.1273344,1.63,79,5.31,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
1.23E-03,-2.910094889,V,1,1,0.26,6.746187,135,50.9415,8.35,87,0.525,9.063,0.1273344,1.63,79,5.31,,,1
,,,,,,,,,,,,,,,,,,,1
9.90E-04,-3.004364805,V,1,1,0.26,6.746187,135,50.9415,8.35,87,0.525,9.063,0.1273344,1.63,79,5.31,,,1
,,,,,,,,,,,,,,,,,,,1
6.10E-04,-3.214670165,V,1,1,0.26,6.746187,135,50.9415,8.35,87,0.525,9.063,0.1273344,1.63,79,5.31,,,1
,,,,,,,,,,,,,,,,,,,1
1.25E-03,-2.903089987,V,1,1,0.26,6.746187,135,50.9415,8.35,87,0.525,9.063,0.1273344,1.63,79,5.31,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
1.00E-04,-4,V,1,1,0.26,6.746187,135,50.9415,8.35,87,0.525,9.063,0.1273344,1.63,79,5.31,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
5.40E-04,-3.26760624,V,1,1,0.26,6.746187,135,50.9415,8.35,87,0.525,9.063,0.1273344,1.63,79,5.31,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
1.40E-03,-2.853871964,V,1,1,0.26,6.746187,135,50.9415,8.35,87,0.525,9.063,0.1273344,1.63,79,5.31,,,1
1.40E-03,-2.853871964,V,1,1,0.26,6.746187,135,50.9415,8.35,87,0.525,9.063,0.1273344,1.63,79,5.31,,,1
3.11E-07,-6.507239611,V,1,1,0.26,6.746187,135,50.9415,8.35,87,0.525,9.063,0.1273344,1.63,79,5.31,,,1
7.26E-07,-6.139063379,V,1,1,0.26,6.746187,135,50.9415,8.35,87,0.525,9.063,0.1273344,1.63,79,5.31,,,1
4.40E-03,-2.356547324,V,1,1,0.26,6.746187,135,50.9415,8.35,87,0.525,9.063,0.1273344,1.63,79,5.31,,,1
5.70E-03,-2.244125144,V,1,1,0.26,6.746187,135,50.9415,8.35,87,0.525,9.063,0.1273344,1.63,79,5.31,,,1
3.60E-03,-2.443697499,V,1,1,0.26,6.746187,135,50.9415,8.35,87,0.525,9.063,0.1273344,1.63,79,5.31,,,1
4.36E-03,-2.360513511,V,1,1,0.26,6.746187,135,50.9415,8.35,87,0.525,9.063,0.1273344,1.63,79,5.31,,,1
4.69E-03,-2.328827157,V,1,1,0.26,6.746187,135,50.9415,8.35,87,0.525,9.063,0.1273344,1.63,79,5.31,,,1
